43,0,4,0,0,0,1,7,1,0
13,1,5,0,12,3,2,5,3,12
0,0,40,0,0,0,3,12,1,0
15,0,6,24,0,0,3,6,2,0
6,1,0,0,37,0,0,2,1,7
8,0,10,10,0,10,15,2,1,0
2,0,20,0,0,2,21,9,1,0
0,0,24,1,0,0,1,27,1,1
9,0,3,0,0,0,3,14,23,0
16,0,2,0,12,0,0,0,0,25
