22,0,0,10,0,1,0,4,19,0
7,3,1,14,0,5,3,2,20,1
0,0,24,0,0,0,10,19,3,0
2,0,0,23,0,4,0,2,24,1
9,1,0,5,8,1,0,1,27,2
0,0,2,5,0,39,5,2,3,0
1,0,8,2,0,3,23,11,7,0
2,0,6,1,0,0,1,33,12,0
4,0,0,2,0,3,0,1,42,0
16,2,0,10,0,4,0,0,9,14
