2,1,6,11,12,3,2,14,3,2
1,1,2,4,25,5,3,9,0,6
0,0,22,3,1,0,3,27,0,0
1,1,2,19,25,0,1,5,2,0
0,0,0,0,50,1,0,2,0,1
1,0,9,9,8,15,7,7,0,0
0,0,19,6,1,3,9,14,3,0
0,1,14,3,7,0,1,29,0,0
1,0,3,6,7,1,1,26,7,0
1,0,2,2,38,3,0,2,0,7
