48,0,0,2,1,1,0,0,2,2
10,0,0,2,2,2,2,1,10,27
0,0,21,0,0,1,5,29,0,0
11,0,0,23,7,0,1,1,9,4
2,0,0,0,35,0,0,1,6,10
6,0,0,7,2,26,6,1,8,0
5,0,6,3,0,2,19,12,8,0
7,0,7,2,0,2,0,32,2,3
10,0,1,2,1,0,1,2,34,1
7,0,0,0,6,0,0,0,5,37
