16,23,4,4,0,5,2,0,2,0
1,33,0,4,0,10,0,1,0,7
0,3,44,0,0,0,4,5,0,0
0,15,2,27,0,5,0,1,2,4
0,23,1,7,12,2,0,1,0,8
0,5,1,5,0,41,3,1,0,0
0,9,19,2,0,4,15,5,1,0
1,9,31,0,0,0,0,14,0,0
2,26,1,6,0,3,1,3,10,0
1,31,0,1,0,3,0,0,0,19
