39,0,0,1,3,10,0,0,0,3
19,1,3,2,5,8,2,1,0,15
1,0,42,0,0,10,3,0,0,0
12,0,1,31,0,10,0,1,0,1
13,0,0,5,27,1,0,0,0,8
4,0,2,3,0,45,1,0,0,1
1,0,19,4,0,19,12,0,0,0
7,0,31,7,0,7,1,2,0,0
26,0,5,5,0,6,0,5,4,1
22,0,0,2,6,3,0,0,0,22
