27,1,0,2,1,15,0,0,1,9
4,4,0,1,0,15,3,1,0,28
1,0,29,0,0,1,17,8,0,0
11,0,0,17,2,13,0,0,2,11
3,2,0,0,16,1,0,0,0,32
2,0,0,2,0,48,2,0,0,2
2,1,8,0,0,22,19,3,0,0
1,5,21,1,0,5,2,18,0,2
20,2,0,0,0,10,0,0,3,17
2,0,0,0,0,8,1,0,0,44
