13,15,1,1,0,6,2,9,5,4
1,18,4,0,2,11,4,4,0,12
0,0,31,0,0,1,7,17,0,0
1,8,8,16,2,10,3,5,1,2
0,7,1,0,25,4,0,0,2,15
1,3,1,2,0,45,4,0,0,0
0,2,22,0,0,4,21,6,0,0
0,3,19,0,0,1,5,26,0,1
2,16,1,0,0,2,4,14,12,1
0,19,2,0,0,7,3,0,0,24
