16,5,0,6,16,0,6,4,3,0
1,3,0,2,27,5,10,4,0,4
4,4,0,1,16,1,17,9,2,2
7,3,0,1,33,1,9,2,0,0
1,3,0,0,44,0,4,0,1,1
10,4,0,1,12,3,23,3,0,0
1,0,0,1,16,2,26,7,2,0
5,5,0,2,28,0,4,9,2,0
6,9,0,2,16,4,7,2,6,0
2,6,0,3,27,3,9,0,0,5
