36,1,0,3,1,2,2,1,10,0
10,0,3,9,6,3,4,1,7,13
0,0,23,2,0,0,23,6,2,0
9,0,0,34,1,3,0,0,7,2
5,1,0,2,41,0,0,0,4,1
1,0,0,15,2,32,4,0,2,0
1,0,6,3,0,3,30,2,10,0
2,1,22,3,0,0,5,13,9,0
9,0,0,0,1,5,2,0,35,0
12,1,1,6,13,1,0,0,0,21
